,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
548,2024-07-13 12:37:18,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1af04c6bf88a228cf5dcb5cded00b838cc4dc8d0d70e31fb9db7b8088dd51f50,6,2024-07-13 12:37:18.000 UTC,231773534.0,14249996092557050,45000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
549,2024-07-14 00:50:58,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x356b93fb2930179fa7c37741efc2228e2349822e545fb6ffd5a5eea5fd8c4d08,5,2024-07-14 00:50:58.000 UTC,231949251.0,7887842137334253,25100000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
550,2024-07-15 00:31:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa33fcd97c225a13bf6fc6d0e76009f3247f7d358eb5179b329dce8c929ee7184,5,2024-07-15 00:31:25.000 UTC,232289585.0,16934528329922596,55000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
551,2024-07-15 20:17:05,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x9056a8c3fe15091ff54ec9dad7812ba665f65094a3e5a1e03f9a12ebf3c6c843,23,2024-07-15 20:17:05.000 UTC,232573246.0,29308277967569397,100000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
552,2024-07-16 01:12:50,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x04c3efe0d04057205820c88493d72cb850874727f343a7318befd236f50597fb,7,2024-07-16 01:12:50.000 UTC,232643895.0,12961279044868743,45000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
553,2024-07-17 10:27:06,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4a5c596a4d8d305ab76f4fb383c32c11192dbdd83994931d11270e7c829015f2,36,2024-07-17 10:27:06.000 UTC,233121768.0,86005332175094,300000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
554,2024-07-17 23:01:55,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1eb2f58346b428ff65f02a2ffbdf1d10925f7b1981af643a9b6d4c3e13d12f6a,5,2024-07-17 23:01:55.000 UTC,233302481.0,264575762837658533,900000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
555,2024-07-19 06:38:51,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x64e34216e9a66ea1537da5018b258901f76b95f09296ea66d23b2b1227d2252e,21,2024-07-19 06:38:51.000 UTC,233751652.0,1744735830584250,6000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
556,2024-07-19 18:56:28,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x981f0f019343717d4d5c830bfe6bcc882a4f49dc750407461694ba8979239ab9,5,2024-07-19 18:56:28.000 UTC,233927930.0,14284733359956958,50000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
557,2024-07-20 00:19:14,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xdfe1a0ceac543cfdfeac9c19a2f8bc7ed8400299826ee58201666afef22e8569,5,2024-07-20 00:19:14.000 UTC,234005103.0,16994003878133656,59667558,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
