,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
361,2024-05-22 16:03:49,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xba00e7b4f69b9df5a09a643724bc824e43f0183cb75cd97461a063d55c1bae4b,64,2024-05-22 16:03:49.000 UTC,213918633.0,3132742828291,11779,0x317346ba5489998bf63b56cf47149497805a6ea9
362,2024-05-22 22:56:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x58d8e706b4bd611731db3a34c3360e2d28803add2f916bd8962611e14259cc3e,40,2024-05-22 22:56:02.000 UTC,214015714.0,116091776242352,436317,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
363,2024-05-23 07:50:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x3ac11e51dd111c036bda3678a2accf5e62881efac7968c4c8ecc099cf1a674d6,40,2024-05-23 07:50:02.000 UTC,214141868.0,130331670814390,499528,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
364,2024-05-23 09:32:16,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf7976f18f4bb8d1fc5f0db79b4fc62b5447caf99336b203227ac65848fcf6f94,14,2024-05-23 09:32:16.000 UTC,214165978.0,521097859457410,2002657,0xc873fecbd354f5a56e00e710b90ef4201db2448d
365,2024-05-23 13:17:08,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2981c33ae08e41ef455e328a71ea36cb463fcca82ad449a7e6bacd919f5dd91f,79,2024-05-23 13:17:08.000 UTC,214218475.0,273167889099652,1053887,0xc873fecbd354f5a56e00e710b90ef4201db2448d
366,2024-05-23 16:00:06,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xce6fe7ad15af2f60502b0385673882a9c1d64e0f41ccadde0baccf13e473beab,67,2024-05-23 16:00:06.000 UTC,214256372.0,2922910149979414,11151924,0xc873fecbd354f5a56e00e710b90ef4201db2448d
367,2024-05-23 16:04:00,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6afa01c6ecb543da9fbebba77a484b3105c5400fc78a2bb24edeca4d1ac76f1a,60,2024-05-23 16:04:00.000 UTC,214257275.0,3313137890743,12640,0x317346ba5489998bf63b56cf47149497805a6ea9
368,2024-05-23 23:50:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2174910910b49a79a9c67fdd2c4325b5185bb2721050d5a215138babcf23a534,40,2024-05-23 23:50:02.000 UTC,214365700.0,236911078449838,890690,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
369,2024-05-24 13:28:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x5824830e0a242f0f0f1100bfa8145443d9c4e0246b133489fbdabf55fb05c49b,40,2024-05-24 13:28:02.000 UTC,214557162.0,202053630664357,751851,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
370,2024-05-24 16:03:59,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x73c8ce2b280f64f59c25a38b8fa317c11c6c644d2c9df0cfdd94831f1e75d1ca,128,2024-05-24 16:03:59.000 UTC,214593798.0,3289135241446,12168,0x317346ba5489998bf63b56cf47149497805a6ea9
371,2024-05-25 06:46:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xacafefc45fddfe66c567a1a88fb583c1d3504fa831ce540ef656d2ebde568f33,41,2024-05-25 06:46:02.000 UTC,214801970.0,248746728586901,934422,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
372,2024-05-25 12:43:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x5b781c1dc3d207ea0abd6fbf461f8285c3ceff9f5926bfcad3a9dcacad09f273,43,2024-05-25 12:43:01.000 UTC,214886720.0,85830426173792,321036,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
373,2024-05-25 16:03:45,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xea268d1bd793f7fa74d249870309a1b2c9aec057bfe16090bb644f6727af907f,82,2024-05-25 16:03:45.000 UTC,214934095.0,3241742545170,12165,0x317346ba5489998bf63b56cf47149497805a6ea9
374,2024-05-26 01:00:37,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf715dd374a4133cb0cf9eaa10c5dde6e58571a8efeba712069e06e99ccc4589e,42,2024-05-26 01:00:37.000 UTC,215060695.0,176119627939590,661285,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
375,2024-05-26 16:03:50,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xe3096b316702f308f27acefb7076d3c081b9acf5d4dce667e3140e013c18eac9,59,2024-05-26 16:03:50.000 UTC,215274880.0,3649432829981,14008,0x317346ba5489998bf63b56cf47149497805a6ea9
376,2024-05-26 18:25:59,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2cf251c129933b1892c5001efb0896cba9393ecfc2ecfcb554dc0709d92e6697,7,2024-05-26 18:25:59.000 UTC,215307985.0,246712208884418,948035,0xc873fecbd354f5a56e00e710b90ef4201db2448d
377,2024-05-27 16:03:00,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xad8603af5c1067384cbb426fe0dd3449a86e9e48c1378ece42e41f1ae5fc7f3d,46,2024-05-27 16:03:00.000 UTC,215614651.0,63194980581067533,250376695,0xc873fecbd354f5a56e00e710b90ef4201db2448d
378,2024-05-27 16:04:57,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xe44e2cdee90ee6c9f2843109ac51ef14fbd36736aab8b5af2438002e099de18d,64,2024-05-27 16:04:57.000 UTC,215615099.0,3814877665622,15113,0x317346ba5489998bf63b56cf47149497805a6ea9
379,2024-05-27 19:59:13,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2257eee64ba4df91068bc5925ad0e907ca623afe2dc4d08102e69c9f9ee2b9a7,91,2024-05-27 19:59:13.000 UTC,215670380.0,34674234068869,134201,0xc873fecbd354f5a56e00e710b90ef4201db2448d
380,2024-05-28 04:00:05,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x1e692b83846aae68a57b0c98135abf46fb7f0a9b041be6dc5e6d77c1df599056,65,2024-05-28 04:00:05.000 UTC,215784408.0,1605041294149883,6157801,0xc873fecbd354f5a56e00e710b90ef4201db2448d
381,2024-05-28 16:03:16,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x282ea5b5d4222d37d6f5ad36f133e317ba5f1631944067da1bd10de5ae68ede6,81,2024-05-28 16:03:16.000 UTC,215954587.0,3741374029138,14451,0x317346ba5489998bf63b56cf47149497805a6ea9
382,2024-05-29 12:22:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2612bd2ecc2163360303ad3556ae1de6605528691fd47a56a6461a06b9f2c2df,51,2024-05-29 12:22:01.000 UTC,216246346.0,70345972648157,268945,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
383,2024-05-29 16:03:37,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x344ffe5d96bab67817c0895a0ab98c46a09903515cb5f6467d6681b62ad7ac24,64,2024-05-29 16:03:37.000 UTC,216299317.0,3712859905207,13947,0x317346ba5489998bf63b56cf47149497805a6ea9
384,2024-05-30 16:03:17,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x7532836bcf849e1db578ffb3a5c6b6a54884bf5bebcced5656d8f94acde2d3b2,64,2024-05-30 16:03:17.000 UTC,216644515.0,3671371740772,13841,0x317346ba5489998bf63b56cf47149497805a6ea9
385,2024-05-31 16:03:43,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x21f646e99c09a849b41344fabd870624550bb8240a7f2158e4db153601f9f8e3,62,2024-05-31 16:03:43.000 UTC,216988948.0,3640542585873,13616,0x317346ba5489998bf63b56cf47149497805a6ea9
386,2024-06-01 16:03:48,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x1cbfc93b34bf09b655f9995d9d64b5a11ba5e1446436b00bfc3c4f169e9ac775,59,2024-06-01 16:03:48.000 UTC,217334046.0,3591847133199,13643,0x317346ba5489998bf63b56cf47149497805a6ea9
387,2024-06-02 04:58:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x24746274142580a932cc320646e4fd618718b919addb82e15fc02aed96dbbe2c,66,2024-06-02 04:58:02.000 UTC,217519730.0,72460347795752,276652,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
388,2024-06-02 16:03:25,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x78839abbabd1670180d5d2680c1bc7a519c4081ca73ef75462232212a289a596,56,2024-06-02 16:03:25.000 UTC,217679346.0,3550080951315,13470,0x317346ba5489998bf63b56cf47149497805a6ea9
389,2024-06-03 16:03:59,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x8d883f0035db89a47ae064ca2ae06f8162b79d72af41e62af36cdc157400c159,97,2024-06-03 16:03:59.000 UTC,218023583.0,3564516939312,13494,0x317346ba5489998bf63b56cf47149497805a6ea9
390,2024-06-03 22:16:31,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xeab80ec65e34efb590d20436d3cf76aa28b7980106bd4755d0a818d64fd31e16,91,2024-06-03 22:16:31.000 UTC,218112765.0,35959523257121,135549,0xc873fecbd354f5a56e00e710b90ef4201db2448d
391,2024-06-04 09:03:24,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6ce67c7b5eb94f9b531cd02fff9870a2bf7d8390b6f84f484163e85d1b5b2144,43,2024-06-04 09:03:24.000 UTC,218267482.0,346675912652066,1306307,0xe458018ad4283c90fb7f5460e24c4016f81b8175
392,2024-06-04 16:03:50,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x32845f097fed064513572874a8b6788055d149a92bdb6d79dac4c0bebbbd5df3,57,2024-06-04 16:03:50.000 UTC,218367773.0,3405123567932,12952,0x317346ba5489998bf63b56cf47149497805a6ea9
393,2024-06-05 16:00:06,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6f09d322bfa9ccc60fb8653a0c46315db4c1af00d62a2edec92a1c68cee06044,79,2024-06-05 16:00:06.000 UTC,218711759.0,3211557441979645,12273494,0xc873fecbd354f5a56e00e710b90ef4201db2448d
394,2024-06-05 16:03:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x056c8b01df5d78591f14e332eb1cf784061c07c67baa88e6babaf34200c2ac78,56,2024-06-05 16:03:02.000 UTC,218712464.0,3557183019905,13594,0x317346ba5489998bf63b56cf47149497805a6ea9
395,2024-06-06 02:48:09,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x58dea1b623623df6fd584cd7e7320910e401c316cf7ad6bd2e6657d1adbbac22,8,2024-06-06 02:48:09.000 UTC,218866164.0,953198021521328,3688161,0xc873fecbd354f5a56e00e710b90ef4201db2448d
396,2024-06-06 03:02:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xae75112459bf500e7b1a9e807855463d7dc8e82d992dcc1038d3bc3b9382d6f2,40,2024-06-06 03:02:02.000 UTC,218869399.0,79520590074611,308609,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
397,2024-06-06 16:03:20,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2b5c19ec8c528c6263487868e93069bfeb980798864b7af1d86101720c9537a7,141,2024-06-06 16:03:20.000 UTC,219056492.0,3666616036079,14088,0x317346ba5489998bf63b56cf47149497805a6ea9
398,2024-06-07 16:04:05,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xeb66a5d949bab53d567f8cca1ff874c4240c865f1a7b1f1eff995251119eb454,54,2024-06-07 16:04:05.000 UTC,219400573.0,3705367402475,14092,0x317346ba5489998bf63b56cf47149497805a6ea9
399,2024-06-08 16:03:08,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6b8659895467516ceff9fd823af246bfd580368d43b98afc54ddd4cd03a367b1,76,2024-06-08 16:03:08.000 UTC,219744995.0,3543905415768,13065,0x317346ba5489998bf63b56cf47149497805a6ea9
400,2024-06-09 16:03:04,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x64bc4ab025bfb6c2835ecd988ed7ca0511c0bf23a8cb0b4e72984e489fc0949f,55,2024-06-09 16:03:04.000 UTC,220089717.0,3468887358594,12812,0x317346ba5489998bf63b56cf47149497805a6ea9
401,2024-06-09 19:01:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x065897d2bfe4d5b20d6efc99a592513c5ff99054667e6b5f33cd6fe18914efb4,40,2024-06-09 19:01:01.000 UTC,220132398.0,70660839252316,262246,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
402,2024-06-10 09:07:16,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xa814c3d9ae2c5341a1e83056d42824ee90992412cc012d5388fd80389ba2f678,8,2024-06-10 09:07:16.000 UTC,220335053.0,546206334481977,2000000,0xe458018ad4283c90fb7f5460e24c4016f81b8175
403,2024-06-10 16:03:04,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x5d7414a4b5945eef6adcf341fc0f0f1deb70e58f1f7fe3dbd91e0accd3c743b4,58,2024-06-10 16:03:04.000 UTC,220434671.0,3418337881539,12649,0x317346ba5489998bf63b56cf47149497805a6ea9
404,2024-06-10 23:08:37,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2e147fbed2cb0e4f9a22e7eec8028c617602afce7e698cc2e86d75ef2ae6ad71,91,2024-06-10 23:08:37.000 UTC,220536598.0,35146966336153,128873,0xc873fecbd354f5a56e00e710b90ef4201db2448d
405,2024-06-11 07:29:15,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xe34888b3289bf63d48b63850331a33ab92214804a55f688fd37a5054deada3c3,99,2024-06-11 07:29:15.000 UTC,220656200.0,406465574237958,1427642,0xc873fecbd354f5a56e00e710b90ef4201db2448d
406,2024-06-11 15:44:55,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xbe1b2fc87f05e9fd498b337ad782d5b10597929a68e1e152276f1ae1e855c1df,25,2024-06-11 15:44:55.000 UTC,220774809.0,2899346457118824,10050706,0x317346ba5489998bf63b56cf47149497805a6ea9
407,2024-06-11 16:00:06,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xd1cf074c47134da8ca0925801da17489fccafe96a9dcbaf90a0d04bb9265eb59,61,2024-06-11 16:00:06.000 UTC,220778425.0,2246288330298512,7758690,0xc873fecbd354f5a56e00e710b90ef4201db2448d
408,2024-06-11 16:06:48,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x083df35b36df4339e4c5862de60a2bed27cdf811eb0e07e1b6f41862a1ed7826,54,2024-06-11 16:06:48.000 UTC,220780031.0,3537535741342,12249,0x317346ba5489998bf63b56cf47149497805a6ea9
409,2024-06-11 18:20:47,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf90a97d0dba6bf67fab4a3ec983fa95b1be17875806c3c7d44ae63b7d370b558,26,2024-06-11 18:20:47.000 UTC,220812168.0,2870107463568734,9943211,0xc873fecbd354f5a56e00e710b90ef4201db2448d
410,2024-06-12 16:03:33,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x873ba6b0be2ad81a547b8212b2d10966b4b8e2ff1b94df646df753484535fc88,62,2024-06-12 16:03:33.000 UTC,221126689.0,3606146437190,13053,0x317346ba5489998bf63b56cf47149497805a6ea9
411,2024-06-13 14:27:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xa704ed0a737a1a3f68e23b94b3764499ffd02cf0ecdaed7902e29cdb1c9c246f,44,2024-06-13 14:27:02.000 UTC,221449100.0,71967338168238,251925,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
412,2024-06-13 16:03:19,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xd74619440981fcb2b1e3329302ceb8f98bc7f5969df5ca59afe3a7d99abbbb5c,2062,2024-06-13 16:03:19.000 UTC,221472103.0,3579668941404,12330,0x317346ba5489998bf63b56cf47149497805a6ea9
413,2024-06-14 10:28:11,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x83efc32a269705967f7510295f94e606b2a27b8defa60470631e7b1e9f6fdfd4,7,2024-06-14 10:28:11.000 UTC,221737416.0,219603733536251,773344,0xc873fecbd354f5a56e00e710b90ef4201db2448d
414,2024-06-14 16:03:41,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xeccc2a3eb7ba285c4c7e70220cd6e43fa47e88870f0e8fc029f5b633bf498b19,54,2024-06-14 16:03:41.000 UTC,221817922.0,3341003676130,11594,0x317346ba5489998bf63b56cf47149497805a6ea9
415,2024-06-15 16:03:11,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x3899a8ccff8941a4332eb42501f5525bb52c82a99bb02ba85af717fbfbc9221c,54,2024-06-15 16:03:11.000 UTC,222163364.0,3181510453575,11365,0x317346ba5489998bf63b56cf47149497805a6ea9
416,2024-06-16 16:00:06,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x10be58410829f1c7bd24b58d757f6d9acec046a2b58806ce340e5b119d94dff0,61,2024-06-16 16:00:06.000 UTC,222508661.0,1573002128073349,5638239,0xc873fecbd354f5a56e00e710b90ef4201db2448d
417,2024-06-16 16:03:24,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6e49a498106bb069e80e27b0dbfe352c80a23680ad1cb7a46d89014d5048796c,54,2024-06-16 16:03:24.000 UTC,222509463.0,3151302411601,11295,0x317346ba5489998bf63b56cf47149497805a6ea9
418,2024-06-17 14:48:03,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x46f888b57c04c74275187b1e00daaed4475edd1986c0324bbbe91670350b5986,15,2024-06-17 14:48:03.000 UTC,222836238.0,28328147635556,100000,0xc873fecbd354f5a56e00e710b90ef4201db2448d
419,2024-06-17 16:03:35,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x212be086337dd4f78608a94d88499d5e2865ef7f9e40c6d52c5cb1f3fc7afb61,70,2024-06-17 16:03:35.000 UTC,222854308.0,3178958473410,11115,0x317346ba5489998bf63b56cf47149497805a6ea9
420,2024-06-18 00:50:51,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf9a1c6bbc42ed0d25cffbb3ef9fc230a8364f6ca02febacf499e9143df011f46,179,2024-06-18 00:50:51.000 UTC,222980074.0,32323611148478,111938,0xc873fecbd354f5a56e00e710b90ef4201db2448d
421,2024-06-18 05:54:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6b1e66c4c975d69e80c7f40360dad5ac5f28218f7b0851f0584182c2e5b892a3,40,2024-06-18 05:54:01.000 UTC,223052015.0,79463817531547,275068,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
422,2024-06-18 16:03:22,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x747a733d0334b8933ea7849bcd75be0b6dd932399453d5ac0660c4367a5e1768,66,2024-06-18 16:03:22.000 UTC,223197490.0,3194662746784,10920,0x317346ba5489998bf63b56cf47149497805a6ea9
423,2024-06-19 13:42:34,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x1e33895c7bd2551e5b377fc18e065bcfca3261da0d81f9e89230865c7210163b,13,2024-06-19 13:42:34.000 UTC,223509077.0,267887640036,947,0xc873fecbd354f5a56e00e710b90ef4201db2448d
424,2024-06-19 15:46:21,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x6c93213797a54a9c40ffb9e0d988b3c1be5bff3cfc21339d6acc2c0dddec5894,13,2024-06-19 15:46:21.000 UTC,223538785.0,1075972237109,3788,0xc873fecbd354f5a56e00e710b90ef4201db2448d
425,2024-06-19 16:03:34,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xe6bfd217b9d598e66bc4779d16f3190c9bf708cd640ce42637becc86a8f5114b,67,2024-06-19 16:03:34.000 UTC,223542932.0,3155044297611,11109,0x317346ba5489998bf63b56cf47149497805a6ea9
426,2024-06-19 18:38:33,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xbd65d59573d26961fc06aa7c65b45f83eea2e98d530dae14913ca8d5de2eea05,33,2024-06-19 18:38:33.000 UTC,223580034.0,53306371913329751,189753019,0x317346ba5489998bf63b56cf47149497805a6ea9
427,2024-06-19 19:18:46,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x939e7e66b4cdd7a9314d5025a57bb9eb26dd05b5643a19e789403db72ca9a81a,34,2024-06-19 19:18:46.000 UTC,223589671.0,106276327280237,377854,0x317346ba5489998bf63b56cf47149497805a6ea9
428,2024-06-20 08:43:10,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x3419de4e9f845215c8b8505a66ec4284009d7cbbcf913f9fbf591f765e94cfd7,41,2024-06-20 08:43:10.000 UTC,223782564.0,263356142023787,947145,0xc873fecbd354f5a56e00e710b90ef4201db2448d
429,2024-06-20 16:03:24,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x0204a86fa64e4cd4e24b09a1616c969f5ab69c8f25c8e7ab5e422b1aaa4c0598,59,2024-06-20 16:03:24.000 UTC,223888778.0,5178034494896,18202,0x317346ba5489998bf63b56cf47149497805a6ea9
430,2024-06-20 19:46:24,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2a614fa493788f8da2c4c5a56b98622925342ff5073cf9c2c68bc1f2c08ca911,22,2024-06-20 19:46:24.000 UTC,223942854.0,537286716386,1894,0xc873fecbd354f5a56e00e710b90ef4201db2448d
431,2024-06-20 20:21:32,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x4d2267fa896345a9cdba52620854a2dcafc5635fe04ca68eae6589ff41278a98,14,2024-06-20 20:21:32.000 UTC,223951295.0,10746362206476,37885,0xc873fecbd354f5a56e00e710b90ef4201db2448d
432,2024-06-21 08:09:45,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x1a7c04c326c11a6a8fd29a47f3645ca0c2c134a22b6efa5c38b9ca851fb07629,19,2024-06-21 08:09:45.000 UTC,224121279.0,272316304005,947,0xc873fecbd354f5a56e00e710b90ef4201db2448d
433,2024-06-21 08:52:52,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xb7179e921a617fcf92a12c0c6720b3d53e0f537b33e518b04577d59c48c598bb,32,2024-06-21 08:52:52.000 UTC,224131639.0,273423222471,947,0xc873fecbd354f5a56e00e710b90ef4201db2448d
434,2024-06-21 12:56:27,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x386ee534672067b3c171624fee69939452c09d6d08dfd2e3b5c53b7ff2bf5c1d,13,2024-06-21 12:56:27.000 UTC,224190132.0,135900100802669,473573,0xc873fecbd354f5a56e00e710b90ef4201db2448d
435,2024-06-21 14:15:13,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xd8de050cb1d37843d37ae8e318f82b76ccadab1d1e339599cf98b5b84e59c97e,29,2024-06-21 14:15:13.000 UTC,224208992.0,272607443126428,947145,0xc873fecbd354f5a56e00e710b90ef4201db2448d
436,2024-06-21 16:03:24,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x0585d38e050e7131bf2f295a5e1842cf0a29c52594452569ea0f0a9a308273b3,55,2024-06-21 16:03:24.000 UTC,224234900.0,5583325324829,19470,0x317346ba5489998bf63b56cf47149497805a6ea9
437,2024-06-21 18:21:28,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xe8d34406df452db329e67c402f9e1754cc2f4fd520ee45287f611f1bc183942a,13,2024-06-21 18:21:28.000 UTC,224267947.0,136055475245496,473573,0xc873fecbd354f5a56e00e710b90ef4201db2448d
438,2024-06-22 04:47:26,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x564ad341c266cb77a72f684d473ffd9bc298a1ffeb45d7db1a2234573a2cf4cd,30,2024-06-22 04:47:26.000 UTC,224418171.0,13152808013210807,46107959,0xc873fecbd354f5a56e00e710b90ef4201db2448d
439,2024-06-22 16:00:06,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x4909b3c6cf58f27ea852be7b8053bde571c342f970ac24e4d8e6b09b446d34a7,66,2024-06-22 16:00:06.000 UTC,224579882.0,1790373423476250,6267913,0xc873fecbd354f5a56e00e710b90ef4201db2448d
440,2024-06-22 16:02:38,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf2e3cf344c3b52b807ce056251e1ea7d05e27a1939a46e510c247d63117d986a,54,2024-06-22 16:02:38.000 UTC,224580493.0,5119299182281,17922,0x317346ba5489998bf63b56cf47149497805a6ea9
441,2024-06-23 12:33:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x67be869235c08cc3be23cf7f54f3f4c02ce9432b9374b2e790b6ea58077c1040,64,2024-06-23 12:33:01.000 UTC,224876146.0,72321762526755,253067,0x91308b8d5e2352c7953d88a55d1012d68bf1efd0
442,2024-06-23 16:03:34,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x7a7aa383c19aadb8f58ba5282af4c30d0f4d2bdbaeba939a93185c1a84d19ef9,56,2024-06-23 16:03:34.000 UTC,224926714.0,5073905950891,17657,0x317346ba5489998bf63b56cf47149497805a6ea9
443,2024-06-23 17:35:01,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xd2c075c3baaaa49e29ccb07a111dcf11e71b4938ad858f3f128919e62d50f5c2,18,2024-06-23 17:35:01.000 UTC,224948663.0,2728643775022,9471,0xc873fecbd354f5a56e00e710b90ef4201db2448d
444,2024-06-24 05:19:29,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x92f6e08c62812da334eeb0528c36c1683b5dad93868d3d3712cc5d896d5df720,39,2024-06-24 05:19:29.000 UTC,225117639.0,215852589000783,731536,0xc873fecbd354f5a56e00e710b90ef4201db2448d
445,2024-06-24 10:40:21,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xbaf16285907a1167cafcc301301269bf49149a6da2220b44ae31000ded7d1d88,22,2024-06-24 10:40:21.000 UTC,225194495.0,242880045802962,805074,0xc873fecbd354f5a56e00e710b90ef4201db2448d
446,2024-06-24 14:56:03,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xf9d352c8966ee6f7efd5a4b4b566b91be6c10b89dc33e6a413a5a5cf497fad26,19,2024-06-24 14:56:03.000 UTC,225255783.0,28644703482213,94714,0xc873fecbd354f5a56e00e710b90ef4201db2448d
447,2024-06-24 15:09:41,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x692a9bee3191766eb69fb6161194e68043a3c36389d5b10bc43aebc9e6732c86,18,2024-06-24 15:09:41.000 UTC,225259059.0,28692635719140,94714,0xc873fecbd354f5a56e00e710b90ef4201db2448d
448,2024-06-24 16:03:28,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x5dbce23ed1c53805f968ac948e26fc2bbe3c4f80c71a4b4dba6c1fd5fb5b5ee0,54,2024-06-24 16:03:28.000 UTC,225271920.0,5034102771217,16467,0x317346ba5489998bf63b56cf47149497805a6ea9
449,2024-06-24 21:37:02,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x0a02410bcb4e1b753a1f9f9cfd7d460d44ba58d4bbd5a5ee55e0ffab8fba76e3,25,2024-06-24 21:37:02.000 UTC,225351734.0,9488283448914560,31671727,0xc873fecbd354f5a56e00e710b90ef4201db2448d
450,2024-06-25 06:46:31,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0x2f3ca67162fd319cbfaeddb4af38428c5181f7a3763b5fddc55e9bb11ead5056,101,2024-06-25 06:46:31.000 UTC,225483497.0,29542704094109,99768,0xc873fecbd354f5a56e00e710b90ef4201db2448d
451,2024-06-25 08:25:12,0x84652bb2539513baf36e225c930fdd8eaa63ce27,0xd428a95d16a6ba9d05eee5ff26f18bfbbccbd8c807ccc8bc9def481c542b0533,38,2024-06-25 08:25:12.000 UTC,225507126.0,281312246418857,946674,0xc873fecbd354f5a56e00e710b90ef4201db2448d
