,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender
87,2024-06-05 08:32:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd44fe97259490243e0ef3bbdba91248f3d8edb31806aefd453f2d47db3ff184f,346,2024-06-05 08:32:35.000 UTC,20024454.0,380480,99999989020351,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
88,2024-06-05 08:38:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xdfe071cfe4749a7f1098b6c2ec16b17871c38a63cb07d7e4cffe6d4827b3be7e,207,2024-06-05 08:38:47.000 UTC,20024484.0,380868,99999905125046,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
89,2024-06-07 01:18:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x812123215df9e46fae2a3c7f81e6707ba1f39d271123ae7e2b1cc98274b2feed,127,2024-06-07 01:18:23.000 UTC,20036617.0,7764969847581,2038285441588699573057,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
90,2024-06-07 16:36:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7913603ae284dd568c432a2f48b057fc94e6b810e5202228c81d6f3b438ddd7b,26,2024-06-07 16:36:11.000 UTC,20041183.0,379220,99972147101551,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
91,2024-06-08 13:16:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x12fdebd324208e61caa2626aa265c2e81432ba59c5773d5eb4327569f6510eeb,625,2024-06-08 13:16:11.000 UTC,20047349.0,6999984,1903109246669667,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
92,2024-06-08 23:42:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb06559c65a152e092f981b50196d66e5ddda036474f5f9996c4d5202b5ab5f3d,354,2024-06-08 23:42:35.000 UTC,20050465.0,7764969847581,2111637274354307425785,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
93,2024-06-09 03:22:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6cad81b4db2bd61ef5755c1d9672ea636de005750850b5b7a8db9cd93cae729c,154,2024-06-09 03:22:47.000 UTC,20051554.0,9870117,2689074689612401,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
94,2024-06-09 03:26:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x869b99fd50c5eb7458a23c793c2e1b6880a9e76fc5a35b2d514bd31ee63c6bd7,257,2024-06-09 03:26:23.000 UTC,20051572.0,19847438,5407816063717932,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
95,2024-06-11 04:37:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x460f40c4b1b8810f8c6415a6661e858d8f1d1dc5864db51748fb0d17ae6f4ef1,458,2024-06-11 04:37:59.000 UTC,20066249.0,7764969847581,2188286913114593762656,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
96,2024-06-11 07:50:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0a085717864af00da8b6f2e3c5cbc9576b068d9e675dfd32801121d93ca71115,215,2024-06-11 07:50:11.000 UTC,20067204.0,10000000000,2831406952246374748,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
97,2024-06-12 05:58:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x9da93486b49c691f91cc5a0d3bce87d47be53a222bdca37bbf4865a5ff6ea45d,445,2024-06-12 05:58:59.000 UTC,20073810.0,221678065,63062982600708469,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
98,2024-06-12 09:19:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x32547e170e0a37115de5448d07ecdf9ccfb91a1d549f5f87617898106f54a509,182,2024-06-12 09:19:23.000 UTC,20074807.0,6488155,1840819722267564,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
99,2024-06-12 18:18:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x4a6a062b4b6af5fa49008b9eaf42cfa59990b13d11045d91a2fa4d3ca3f4d7ab,520,2024-06-12 18:18:11.000 UTC,20077487.0,100000000,27878024372263133,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
100,2024-06-12 20:29:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xbc81949d9253a1374f012e012b019e86abd310d011ac4c341b541072c89c243f,334,2024-06-12 20:29:23.000 UTC,20078139.0,3542259,999999993766430,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
101,2024-06-13 06:01:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc9321518ed63a61ea4c442c736d9859e6ce36a49b0ce22063236fab8bf6d73d7,142,2024-06-13 06:01:23.000 UTC,20080981.0,99973093,28498933178088066,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
102,2024-06-13 11:25:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0a36d059c35df4f4a41ad1c5e461f79834e269110fcbb06c334dbcf961de9652,255,2024-06-13 11:25:47.000 UTC,20082589.0,1000,285877368839,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
103,2024-06-13 23:42:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xaf3363285caf528d109ce7d79fbcee2f7d2c5a73afbd49477a70306492d19163,95,2024-06-13 23:42:11.000 UTC,20086238.0,7764969847581,2238499390121126679218,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
104,2024-06-14 15:30:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6a67095e7af15ca0c044637a4f90dfae64bfcfccff7aebb2cdba796001992f66,272,2024-06-14 15:30:59.000 UTC,20090955.0,9455529662,2717250921264085736,0xc70150188142fbfcbb90db05bffc31bccded3da5
105,2024-06-15 03:35:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xfb4d7854c2ab4fb9a702af59ac3334d49c1d7bec8dfa1012160d55fd8e52a29a,323,2024-06-15 03:35:47.000 UTC,20094558.0,1000000,286980330612695,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
106,2024-06-15 14:37:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6667e0747faf18d8d7ec2a583192dbbe77529e0ae29d19aa0d6c4b2faa6729d3,553,2024-06-15 14:37:35.000 UTC,20097834.0,59995996,16877142503693200,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
107,2024-06-16 01:59:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x456909b895ea4f7026d70f5d5cf5d267e78c7bd610c60ef09eb5130cfb256935,104,2024-06-16 01:59:59.000 UTC,20101224.0,7764969847581,2180332202636346748805,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
108,2024-06-17 01:52:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x14459a240ea030cc6f8c629664b569cd5262fcf29adbe07e56eeab69766b8ddb,322,2024-06-17 01:52:11.000 UTC,20108350.0,28000000,7757357856479064,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
109,2024-06-18 05:58:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x61b97555a0de605c2d30a69aa6b4b9bd8fb36489bb9ea335d6fcf1e3c69fe2bd,442,2024-06-18 05:58:11.000 UTC,20116713.0,7764969847581,2249126477818559226326,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
110,2024-06-19 13:21:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0a5f082ab4431456e411d394b328bb682c76d78599a62cb05aa667359a1bc808,552,2024-06-19 13:21:11.000 UTC,20126049.0,35409024,10000000000000000,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
111,2024-06-20 22:58:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x7785a5cb5b8f6bd42d5842d0fa7124f014b30e51e1166ad19bd48a43d95c1149,204,2024-06-20 22:58:23.000 UTC,20136067.0,7764969847581,2205765137678175341198,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
112,2024-06-21 11:09:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xf2d7f6ae51516f5a26e275468dff9accda6ce82d6b59af14a519f6fc66fab7a0,304,2024-06-21 11:09:35.000 UTC,20139705.0,3495523,999947453287951,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
113,2024-06-22 16:09:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd774e1fd46ad49cb4c330f0d3778fd6bde5b4b51d84ad4c463fbf3f67bb97ead,346,2024-06-22 16:09:35.000 UTC,20148341.0,499975242,142658238921877646,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
114,2024-06-22 23:46:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd19e509d4cbe709258f8aba7f8f934c49e7a7203054549d69eab14e570b9b521,232,2024-06-22 23:46:11.000 UTC,20150608.0,7764969847581,2220437455438330632192,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
115,2024-06-25 01:20:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xe048bf5e1a73b91c817445d7f8b69a8924e7b49b386dde19f008451b84f3501b,88,2024-06-25 01:20:11.000 UTC,20165376.0,10000000000,2985842267344555238,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
116,2024-06-25 17:41:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x22d6e291df7c4674cf6d3ca2f62b6cb3ab099ffe1d39726f87aed15b9bc1e87a,1022,2024-06-25 17:41:47.000 UTC,20170256.0,99997776,29459093325656098,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
117,2024-06-26 08:13:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xaa2358603c14ff4d2f8279c4be90f5fb4e98100560b09dfcea62dbc9487d55a9,106,2024-06-26 08:13:35.000 UTC,20174594.0,10000000000,2943349812684684373,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
118,2024-06-27 11:39:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd224678fb9038ac152b44ef4d28e31a7a08a6642c6bf170465d1b2729c291946,191,2024-06-27 11:39:11.000 UTC,20182781.0,100000,29415379579292,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
119,2024-06-27 16:31:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x2ef7ed7f3de714626e6d837a5e6748b54bb94bda26b34cdc5508d9c611b13d6c,114,2024-06-27 16:31:11.000 UTC,20184232.0,3039228,881999801224016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
120,2024-06-27 16:49:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xf40ffe87a524c10b4c3d6fd769c60e466fa9b488e9a81d9192f6a6dcddaf4b26,330,2024-06-27 16:49:11.000 UTC,20184322.0,236460,68600000000000,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
121,2024-06-27 20:29:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb0267f29f5ac5b176adb0dfcdecff5615c7e8262c25de87ee37d051245af2bc2,51,2024-06-27 20:29:59.000 UTC,20185421.0,3271,949812607878,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
122,2024-06-27 23:57:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd916def35c4902e500edb155059b0b1822046e263551716785a54c337e972893,114,2024-06-27 23:57:59.000 UTC,20186452.0,7764969847581,2252464476006464444156,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
123,2024-06-28 03:54:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc375538e053fa218a64943ee8e42d74435a169432f1d2e168be48c55873fbe8c,136,2024-06-28 03:54:23.000 UTC,20187628.0,966891202,280000000000000000,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
124,2024-06-29 01:06:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xd4945a7a3a6b31f0d43334dcbdcd390d837f89055307c68b47ad024fb31cef91,130,2024-06-29 01:06:59.000 UTC,20193956.0,10000000000,2961267819802420512,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
125,2024-06-29 22:56:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0e98bcfc158a969169d10ffe1e6e1ac7fa3f2ab3d0166dcc9f3df18a44c0aa56,251,2024-06-29 22:56:47.000 UTC,20200466.0,10000000000,2963151991484147515,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
126,2024-06-30 15:38:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6a9b934cf45bd9409607514b0b2f852a78569d63a87c182bfc3ee9132e15d169,179,2024-06-30 15:38:35.000 UTC,20205448.0,600000000,177042804143394558,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
127,2024-06-30 23:50:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xf5efbdd70eeee794ce29a96de4c746019c2d65e9eea2098d8df37e1a633af271,447,2024-06-30 23:50:59.000 UTC,20207903.0,7764969847581,2254791559908531120347,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
128,2024-07-01 23:43:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x66bcaada1ca536443bb369554c220bfb6113c50b5a34062d6121bda09f04b417,180,2024-07-01 23:43:35.000 UTC,20215030.0,7764969847581,2259237567243710509717,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
129,2024-07-02 01:45:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x0eb3a46e449df6f9ef9cf82a53197c081682cb444f94cb2432aa4e4404e79593,348,2024-07-02 01:45:23.000 UTC,20215637.0,22128875,6440792136772513,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
130,2024-07-02 09:35:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xabfd737d724c8ab8f80fa825b9fd17d6907d47bf319cbe0a41b8d33a4445c15c,482,2024-07-02 09:35:11.000 UTC,20217971.0,3436456,999955786325302,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
131,2024-07-02 23:52:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x4812b159ff46af8723d29fe408740264bcec3aefddd399c6c865167cd62fcbd1,192,2024-07-02 23:52:47.000 UTC,20222229.0,7764969847581,2271876029341702607734,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
132,2024-07-03 07:08:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x428070b0e3b3011f8c3e9657317419222a3bbca8b13b90112206514f9e06f274,220,2024-07-03 07:08:35.000 UTC,20224393.0,3359010,999993270725559,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
133,2024-07-03 23:52:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa569b05fb5e49205e6a56833ee655344db4c0c288d6d5fe92c400bbc213c93e5,270,2024-07-03 23:52:23.000 UTC,20229388.0,7764969847581,2356345921087413104406,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
134,2024-07-04 08:30:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xfbb092cb6d765a95629bca86cf24f21e1770d87f9ad89150cd648f7f7908ade4,282,2024-07-04 08:30:23.000 UTC,20231966.0,1900000,597245439405529,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
135,2024-07-04 09:12:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x076f6b7e0aea482ab49103446b8252ee7f442d966e897e6365527bacecd0cdbc,455,2024-07-04 09:12:35.000 UTC,20232176.0,25435493,8104530223234940,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
136,2024-07-05 12:17:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xad7269ab056a8b503351a1ca3165b3e5291a397472e7b4521909dc874656b55b,235,2024-07-05 12:17:35.000 UTC,20240251.0,7764969847581,2638750664660403172206,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
137,2024-07-06 05:40:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xba8d70ee568352ed0a38cd8ff63330b803ba3a1ac3693676a4f8b5ffced99416,224,2024-07-06 05:40:47.000 UTC,20245445.0,10000000000,3366532012532115778,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
138,2024-07-06 23:20:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x48fcd3f9369277e7232f91b860f93c23c5881ee65446ccadd6002ebda2dca315,397,2024-07-06 23:20:59.000 UTC,20250718.0,30747,10018477024888,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
139,2024-07-06 23:44:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xe7f42013abf91ecb649b5da6d31e49cbcbdfcafe562f83d7250ccb6d7abe2258,257,2024-07-06 23:44:35.000 UTC,20250836.0,7764969847581,2530081425198095195563,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
140,2024-07-07 23:21:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x699c696e3aa8dba1b637ab13c5c239dff870b065ab81a9e02397b9a1b5327b61,336,2024-07-07 23:21:35.000 UTC,20257882.0,7764969847581,2641730201615566793363,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
141,2024-07-08 23:48:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x824d9668ac0065d4c02a757187942b58da44fef4b88a5807d276beee78b563a7,247,2024-07-08 23:48:47.000 UTC,20265161.0,7764969847581,2566374222082524543753,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
142,2024-07-09 17:52:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x509add24bec1f40ef3a03deea487ea59cd62027ceb659f881b7e1c70c1f11ab7,211,2024-07-09 17:52:11.000 UTC,20270545.0,999964,327341704344048,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
143,2024-07-09 23:53:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x05906ac503c40f2bca8731ba9dfc2569bbcdbc1d62b95734db07d6ddca824a54,149,2024-07-09 23:53:47.000 UTC,20272343.0,7764969847581,2533380065800698581699,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
144,2024-07-10 00:35:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x9921b66e899172804bedae5b13110b3da84ea92fe0fd594bdf635b8e7ced909c,183,2024-07-10 00:35:47.000 UTC,20272550.0,675949,221853145944351,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
145,2024-07-11 00:48:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x429b4c8ecac0304f3901a6160970f3c86fa3203b9f54734bc32fc292c954979c,362,2024-07-11 00:48:23.000 UTC,20279780.0,7764969847581,2509546059487330302235,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
146,2024-07-11 13:25:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xf1330853cf67f13ee4b6be3c77c47449906fa47859137b459b7f7a92099fd293,313,2024-07-11 13:25:35.000 UTC,20283550.0,142773307,44948268833347263,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
147,2024-07-12 00:16:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x96750cb369b8d9ed4f93b1b09c49517dfed5f8a963bdc6195d17e02cf137623b,199,2024-07-12 00:16:59.000 UTC,20286788.0,7764969847581,2509032551550174266653,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
148,2024-07-12 07:52:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb3c702fdbca773ce339462f71638734c734f0df77d5b60fbd4f6684beaa3657f,109,2024-07-12 07:52:35.000 UTC,20289049.0,305897660,99999176596299992,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
149,2024-07-13 00:06:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x9a12c32cf4e17b288b79e2be62cbe5883d8751b84a9a3ae970e099210a2cdd26,427,2024-07-13 00:06:59.000 UTC,20293903.0,7764969847581,2483884177498387854745,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
150,2024-07-13 16:57:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x03b76a6d214191313957428895d619d6eabfa5e83fcc75c0a590cf8a12bff73a,205,2024-07-13 16:57:47.000 UTC,20298921.0,10000000000,3166283787381958570,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
151,2024-07-14 10:28:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x69239326237cf1ea91a87430a93ac559b24fcf3ec3d95ab3e750bb8a2bf73573,595,2024-07-14 10:28:11.000 UTC,20304145.0,10000000000,3123691347414248515,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
152,2024-07-15 05:37:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xddb1b8c5609b1dc1edf808675ecb6e83144c7e75202cbb1559f84c46cb5adcb5,245,2024-07-15 05:37:47.000 UTC,20309869.0,33353,9999802063708,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
153,2024-07-15 11:14:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x70baa771b3e2f051f68aed81823eb9db29f355f429d495895c3e067a4b4d724c,493,2024-07-15 11:14:23.000 UTC,20311543.0,7764969847581,2323602942982490570242,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
154,2024-07-15 22:25:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x1b63afb3cdb8a0b30f69642d0d95efc76ec1cae8c9ccdf86c5a213ece4ebf92b,285,2024-07-15 22:25:47.000 UTC,20314878.0,180000000,52099777467032934,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
155,2024-07-16 20:29:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x846c27fe21c875e8fd89e81e6a9ed33d39eb7ac627cda4fbbf5eeeea5355a598,1320,2024-07-16 20:29:11.000 UTC,20321467.0,213742557,61589145097375954,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
156,2024-07-16 23:24:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xc64313230238126c41404c5f242e66e58b4a3f5d204aecf9e0d28a8675141cd8,158,2024-07-16 23:24:35.000 UTC,20322343.0,7764969847581,2258636343357059790492,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
157,2024-07-18 23:04:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xe9c1081348f930098cdfc994840d44f97979e0b15e0445b07866357c61b1c126,557,2024-07-18 23:04:59.000 UTC,20336575.0,7764969847581,2263872836616900569239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
158,2024-07-19 23:53:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa45f72e5a49daf47c83d7dd1f29562f5cc8c3604a1dbdcd70ef59671a9a09f4d,307,2024-07-19 23:53:47.000 UTC,20343991.0,7764969847581,2210817945813412922934,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
159,2024-07-20 20:22:23,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x84aa1eabbfe641ccee994fe086792bfc9576c92da59fd4e60e96a6f5c10b0735,628,2024-07-20 20:22:23.000 UTC,20350103.0,10000000,2843361649462481,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
160,2024-07-20 20:23:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xe2585d65d8e721734be39f5834e80558259132f830041802cc9f1054f15f6a42,300,2024-07-20 20:23:59.000 UTC,20350111.0,981881,279208633861825,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
161,2024-07-20 20:29:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x728c1a72c3907b847cfbfc9c7babebabcdd8d48f4bf8c4c71f090e7131c1177d,193,2024-07-20 20:29:59.000 UTC,20350141.0,6,1705759690,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
162,2024-07-21 00:19:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x32e6bc10e3ff2d805ff7d7bade4b9b42b389e447f6c873bc8feaaffaa0252160,209,2024-07-21 00:19:35.000 UTC,20351283.0,7764969847581,2205837763947007839049,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
163,2024-07-22 01:44:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xb7803b7c821d1a43a209da9028e7230d3c7bd804d6509ac39bcb55b1b2fe2ce0,749,2024-07-22 01:44:11.000 UTC,20358869.0,7764969847581,2198341537361976744838,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
164,2024-07-22 10:09:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x380a27f28d185a52277a509cf60d2a05f8ba1345c391bfa9ca5dee2ec7c959d8,275,2024-07-22 10:09:47.000 UTC,20361382.0,17422877,4999999972523743,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
165,2024-07-22 23:38:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x4561bd85f8c1b490bd5c85c1437df9addd977cd2a9c1ba43cf62fe26de3a7514,233,2024-07-22 23:38:47.000 UTC,20365404.0,7764969847581,2259606676575329074275,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
166,2024-07-23 23:55:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xfda08c7a3988d5b887f5ea85128d3bb7a9bb02aa5fa87a921175c5b6c631f042,192,2024-07-23 23:55:47.000 UTC,20372654.0,7764969847581,2229080611044684501488,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
167,2024-07-24 07:57:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6971c11e6376fd293dbff615e5aa248acf182ed60553b31123ed07d0346b4451,58,2024-07-24 07:57:11.000 UTC,20375050.0,2330116,676902504488794,0x7bf8b4b9a74d5e55f022f3f311eda6142426e783
168,2024-07-24 10:34:11,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x2c1d73c0177946751f5cbd5a03db02039fb9b42dfdd3fe944af50e124f77cbaa,143,2024-07-24 10:34:11.000 UTC,20375834.0,2366620389,684062776227275916,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
169,2024-07-24 23:48:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xfa9a889e9d65feb32bdcc412cf3ecd93daa7274f5c8d250ac0f06d375876c97c,274,2024-07-24 23:48:59.000 UTC,20379784.0,7764969847581,2335102554599724553843,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
170,2024-07-25 20:41:59,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x75e1e482d6152a7212befd02a5197f387aeac170a66d9b4cb04a8806bcc0a877,584,2024-07-25 20:41:59.000 UTC,20386017.0,1854018333,594629186270946181,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
171,2024-07-25 22:13:35,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x6251c2afb5b3108b2d92bc15a39ed74db9a8637cd6c657feb3da5d1977b68f9b,201,2024-07-25 22:13:35.000 UTC,20386471.0,249628236,78595501213629791,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
172,2024-07-25 23:52:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xa9b80ab5341f96400cdc8dc5e883f8c2f4a5f9f9b52ed3fcbcf51e7b05f1585d,259,2024-07-25 23:52:47.000 UTC,20386964.0,7764969847581,2448749246872526792392,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
173,2024-07-26 00:20:47,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0xf2fb5e1419202dcd8b24aeec45117c3b3c25608f6e03734237418f3e5a255f41,297,2024-07-26 00:20:47.000 UTC,20387102.0,15894712125,4999999999957632186,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
