,ts,contract_address,evt_tx_hash,evt_index,evt_block_time,evt_block_number,amount0,amount1,sender,to
65,2024-03-30 07:44:14,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3113d4632e89da077ee4896f46abcbe133fb70656f138c19757275380bfc35de,10,2024-03-30 07:44:14.000 UTC,195710421.0,855666322656546,2999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
66,2024-03-30 08:04:55,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x62d971aef79e8dfdac2b07f33dbca6e3efb0c9392fe59417081fde9e5d5c52bc,7,2024-03-30 08:04:55.000 UTC,195715346.0,996321892750255,3493143,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
67,2024-03-30 08:09:02,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xbba7fc4c146af375177a791211e2910be56b62ea81856223b70b818377e4316d,94,2024-03-30 08:09:02.000 UTC,195716334.0,570444214039804,1999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
68,2024-03-30 10:11:38,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3e1b46c2b6ea1c569ee19dc81b8d01cf1b071d25c23117b27b88431f8aaa0c66,9,2024-03-30 10:11:38.000 UTC,195745708.0,3062084311408134,10748095,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
69,2024-03-30 12:22:17,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe94175b408ee394d8cfd8467fe81e870358593cb62fed940bc304358d547aa0d,9,2024-03-30 12:22:17.000 UTC,195777031.0,99904483251123,355213,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
70,2024-03-30 20:38:55,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xff864bdb807ff9313e9958854953c4ec1ff6a41c3a3d64b3a25e7567678251f3,13,2024-03-30 20:38:55.000 UTC,195896030.0,9991519082420262,35045318,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
71,2024-03-31 05:33:00,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd71719ac5cbcb203b94973ec795d7c3383a29186f7173bd3ab2a947d0331a7aa,17,2024-03-31 05:33:00.000 UTC,196023221.0,1400043551046867,5000751,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
72,2024-03-31 09:32:19,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd219c950e2221b0bcd64c9aca43dc3b59ea690d0056ff7676e0304dd34614b82,6,2024-03-31 09:32:19.000 UTC,196080553.0,996918009977847,3608559,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
73,2024-03-31 09:58:19,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa57a1e37bba2b697ef59282d592f63689853bd4934fbb8b2c360ac877299da01,12,2024-03-31 09:58:19.000 UTC,196086783.0,281066691397498,1014987,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
74,2024-03-31 11:57:50,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xf913dd6a8e3322fcd3157b75253dc571b19b8afa1c77898f399edae9cee4155b,9,2024-03-31 11:57:50.000 UTC,196115401.0,2999999923106161,10814512,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
75,2024-03-31 13:58:33,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x2fca27354d3082a2f0be7da5aaa911d11b4624888e2a3b7faf087ec6c7fe09bb,27,2024-03-31 13:58:33.000 UTC,196144316.0,302486761623072,1095353,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
76,2024-03-31 14:42:47,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x414d774ae480a46e3b382bb62be78b945359915069a0c9c7529e3013dccc2f44,32,2024-03-31 14:42:47.000 UTC,196154926.0,99812616028646,361631,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
77,2024-03-31 23:03:26,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xeeded0d108507cc880789adccda90d03ca82c180223e90631df257c77dd6c7e0,6,2024-03-31 23:03:26.000 UTC,196274933.0,2993547544185322,10874454,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
78,2024-04-01 02:14:46,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x164aaeac717ab59b585f00be770376155f56b4c2025a457bdc8678fda581d23e,6,2024-04-01 02:14:46.000 UTC,196320453.0,398255411919930,1440946,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
79,2024-04-01 02:38:26,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5f1c231730f1b22965c9b2466a4d32565be1e9dbdedb7dde7eb6708c6d4396f2,6,2024-04-01 02:38:26.000 UTC,196326095.0,481747903690820,1743033,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
80,2024-04-01 11:26:53,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa66c651f29aad213cc6f991291f8defa23ed35bd43d175f78df709b3344fab3b,6,2024-04-01 11:26:53.000 UTC,196452029.0,281003323390390,999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
81,2024-04-01 13:53:05,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe106bb808ed2425e351a4f123eae82fde67bab734101cdf342581e8da0992b45,6,2024-04-01 13:53:05.000 UTC,196486989.0,1498604322521133,5341735,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
82,2024-04-01 13:59:07,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb5819b7589da69874e04755a54db9f880612afbf238a4d3020269cebf411d689,16,2024-04-01 13:59:07.000 UTC,196488428.0,140402012468322,499999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
83,2024-04-01 15:45:39,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x095df9f23d4487a01bc2e50a05faacbf5480042c66b347e4f682556628f63f0f,7,2024-04-01 15:45:39.000 UTC,196513891.0,1433322673496675,4991093,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
84,2024-04-01 15:51:42,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xdfcab8f6dc13d9687bb28478744abaf0816ff1e9b84c58dfd560995cd11a4464,6,2024-04-01 15:51:42.000 UTC,196515339.0,287176091832089,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
85,2024-04-01 20:20:24,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3c37d6a8df71b4ebebcd44891d1bfe487c6e9ca78dd7b3c58cc800ae1793e158,6,2024-04-01 20:20:24.000 UTC,196579447.0,999705526301389,3472544,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
86,2024-04-02 08:19:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7cd00d6d0bef64e26413ec83d77067794a49e87806f361738000d1035bc6ddba,6,2024-04-02 08:19:25.000 UTC,196750891.0,861948602620922,2912347,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
87,2024-04-02 12:23:30,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4140fbef052d91392b1dd0a2e40211a54fe187ce5a120c645ea36f9c191483b3,30,2024-04-02 12:23:30.000 UTC,196809346.0,907240626457020,2999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
88,2024-04-03 02:05:37,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1403f0d4983a7827d0f1432786fc3fe77da68780e9f12514026c6b52d73b8642,6,2024-04-03 02:05:37.000 UTC,197004971.0,98600155803050,324299,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
89,2024-04-03 04:43:18,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x438bce62f83f3583e35289cb3cecde9afa5125fcea63752f5dfe1339c9dde0fa,7,2024-04-03 04:43:18.000 UTC,197042527.0,299208782970649,992654,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
90,2024-04-03 09:23:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x9f1f01f5670ce16724976059995dd8f7630c2f3e4fcba860cc1213ac783c52ef,9,2024-04-03 09:23:25.000 UTC,197109234.0,13438288094217224,44999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
91,2024-04-03 21:07:26,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa2901e3cfa9590bdc20293d65714244cf82262a5a449e57f4ec2d7cd25b1e341,18,2024-04-03 21:07:26.000 UTC,197277160.0,308298811239824,1020369,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
92,2024-04-04 05:03:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x02398e2a7c75a7a6ea90631d25a2570479a59b0278b92a8b2f000495b500d318,6,2024-04-04 05:03:40.000 UTC,197390532.0,99924269456192,327960,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
93,2024-04-04 05:45:44,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1568f49d4b149bc2a4fd426050addedf3ab84d7bafa25f22621345583f0d205f,6,2024-04-04 05:45:44.000 UTC,197400627.0,304653937927535,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
94,2024-04-04 06:43:49,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x08290ca4094c69bf4a7d93aa85e43b569465f0b9b432acf789af9f8fc036e568,24,2024-04-04 06:43:49.000 UTC,197414487.0,49999999939843148,165144783,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
95,2024-04-04 19:06:28,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe033e1d2a32b6d0253a09aac045163b032febbb7c3eab1b763ab4f0f83323483,9,2024-04-04 19:06:28.000 UTC,197592384.0,598374732889163,2023918,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
96,2024-04-05 10:30:29,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x101eba4d93774d7065a760870d2eb9a0ff96ffd85072c2934bc8c6d51b6ef9b6,32,2024-04-05 10:30:29.000 UTC,197812678.0,305924743379515,999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
97,2024-04-05 11:15:50,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x98d28c5fe8c790dea7bd6f78fd602192bef0725c68b81dd994c546e3b29cb79f,10,2024-04-05 11:15:50.000 UTC,197823554.0,498180477703025,1631196,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
98,2024-04-05 13:44:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc6a6a2e9114e8f741dee8a0cc2df91d45837aa58e20919368acbb64388ae5ea7,13,2024-04-05 13:44:40.000 UTC,197859210.0,500998658497838,1630358,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
99,2024-04-05 13:55:23,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4cb5ef9bc807125060829edc1b597ebf04411c4fd8c7e497ae14a59f751da09b,15,2024-04-05 13:55:23.000 UTC,197861752.0,19923875071343,65235,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
100,2024-04-05 19:54:22,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x74627809669217613057e42bda8616446d743f66ec1910a01960f7ca7b4e9828,19,2024-04-05 19:54:22.000 UTC,197947520.0,299854882743623,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
101,2024-04-06 00:14:30,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1125432d3fe22c74887d524f7be86bc7c4fa28690d3e354ec5cce896435c626c,7,2024-04-06 00:14:30.000 UTC,198009438.0,497737671123922,1654919,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
102,2024-04-06 00:27:07,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xe955163898490b857b54a8037df7b4a31ea7f1865cb40792e69b7bc214a9fb90,6,2024-04-06 00:27:07.000 UTC,198012434.0,1503811878221106,4999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
103,2024-04-06 04:27:21,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xded36d24ca150a8e697f0cf3da163b341e7dc30719a034d629ee8952e219d5eb,8,2024-04-06 04:27:21.000 UTC,198069641.0,299487685161628,1000035,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
104,2024-04-06 07:00:53,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x85a504ca177e63560f3a74788cdd650504e7f78a9ff716fa75a500f006faadd5,41,2024-04-06 07:00:53.000 UTC,198106322.0,29909785148473,99999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
105,2024-04-06 10:36:20,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x4c9ef63ba7a3206819417f4eedfe1918e17df5faace80589dc3e9195be1338bb,29,2024-04-06 10:36:20.000 UTC,198157910.0,5832161059417,19483,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
106,2024-04-06 11:49:35,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x284285b3bdef60f0949f55a57957f9c11914198a68fd826450e3692a10e41fd6,16,2024-04-06 11:49:35.000 UTC,198175440.0,1497305813512517,4999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
107,2024-04-06 13:33:23,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x22128802b03013fd2c242417f23c566b3de9966bdf51d307e62d4c176a47f090,19,2024-04-06 13:33:23.000 UTC,198200313.0,988130336564646,3285420,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
108,2024-04-06 15:56:15,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xad5a1e0fdc14dda7557ca86cbae2a05a7ed26e946a1a1dae157cf1e028df0ad7,7,2024-04-06 15:56:15.000 UTC,198234553.0,99993612375135,334140,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
109,2024-04-06 16:17:16,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc31f54763c09a381a437d923ba938baf44e530df78a534eb6025b16d19a4f980,12,2024-04-06 16:17:16.000 UTC,198239581.0,1496241180081549,4999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
110,2024-04-06 21:48:11,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x1e23d2cfdfcfd0d1df46d62d894c3a550e2351818888415f65739516b65b79ff,36,2024-04-06 21:48:11.000 UTC,198318693.0,97991474357460,329026,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
111,2024-04-06 22:33:32,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5352f6a76c75e5096898bd57c30227d11bc61f5a37ccd41b7b53e53fa187474a,11,2024-04-06 22:33:32.000 UTC,198329512.0,1056041869451014337,3545882848,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
112,2024-04-07 02:56:59,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x051657d56d84dae10831510e7c588b0247a9cfcc9d5eacb827c4c900aaf64ece,8,2024-04-07 02:56:59.000 UTC,198392452.0,294398051105932,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
113,2024-04-07 04:05:42,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x233e9e6b9ccb7cc6838cf8b6cbee4c5c8befafc08e45664295277a8b93b5d653,10,2024-04-07 04:05:42.000 UTC,198408895.0,991251359798052,3363449,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
114,2024-04-07 07:22:52,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xf3e5e2068d25977847fe313b32ab7733021199af18a5dd3af0fab023c15b8893,28,2024-04-07 07:22:52.000 UTC,198456138.0,997839762074248,3386213,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
115,2024-04-07 09:51:48,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x9b91f3744435cf0f1e67898e774227d9a3184754c358c817897d1f8c3068da67,18,2024-04-07 09:51:48.000 UTC,198491829.0,995951914052574,3375059,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
116,2024-04-07 11:39:39,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xfa31f7a0a6921831a4a27488b5670052b8c9d105bc2805455d34b20d827b4e72,6,2024-04-07 11:39:39.000 UTC,198517688.0,294949836823586,999999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
117,2024-04-07 21:20:41,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7ee06dca2121068f18b8e2005f77a1d78b961a591a4516f44311a57425352ec4,7,2024-04-07 21:20:41.000 UTC,198656908.0,146827913602532,499999,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
118,2024-04-08 06:52:45,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5edf08df2d60b46dce138cd65853cd4f797539f1ab5b7c8b4ec684cc9d923276,10,2024-04-08 06:52:45.000 UTC,198793878.0,1459038407530244,4999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
119,2024-04-08 10:17:36,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x507d7adc7410a23e8e58b894b9d36898b0f4fdf66b968d59638fd999439f77a2,12,2024-04-08 10:17:36.000 UTC,198842627.0,276250813141264,999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
120,2024-04-08 15:33:59,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x087145358f631f87226a55e938ae569fb69e5527f492f1e832998446d2e1f593,20,2024-04-08 15:33:59.000 UTC,198918195.0,2754665059069030,9973324,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
121,2024-04-08 19:38:23,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa178332db6132c00baefff3731458ba90508ea4d52f0590b5c411dc25d0efa8e,25,2024-04-08 19:38:23.000 UTC,198976584.0,1494971952578886,5521298,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
122,2024-04-09 12:38:05,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x64c162ac7f02a03323b51971c21ef0153427460e46287656d8d8849ffd774254,13,2024-04-09 12:38:05.000 UTC,199220035.0,550773325039430,1999983,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
123,2024-04-09 14:20:56,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc1edc5889e21d1b9212cfc3134983f189021bdf68e406dfed34dfaf570322d98,61,2024-04-09 14:20:56.000 UTC,199244529.0,1979400043003034,7133292,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
124,2024-04-09 15:59:27,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x6737f21baf310596d5eb415045bb131944b5748656be36a1a6b91bd41d7b4803,8,2024-04-09 15:59:27.000 UTC,199267861.0,151761112270723,534221,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
125,2024-04-09 16:51:29,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x5bbeb78d3d531b7bf572f45e074135c29f8783d1f8000348682fc6a9e4614094,39,2024-04-09 16:51:29.000 UTC,199280292.0,399999730530213,1402629,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
126,2024-04-09 18:20:25,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x85cc76d285748202130ccec8682b6995415de51a6658a68edb4ff855ef3c082d,12,2024-04-09 18:20:25.000 UTC,199301462.0,408323380936855,1430106,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
127,2024-04-09 20:17:04,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xd7594abc2b7c48be46959a9381bdb39a8c318eb4d08076163cf108f98948c284,15,2024-04-09 20:17:04.000 UTC,199329376.0,14668716723461,51615,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
128,2024-04-12 07:57:10,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xcbdbd072d694c44cf29898a2c524fbf8cc0e996f0c04a29c2a316bd05516962f,6,2024-04-12 07:57:10.000 UTC,200183196.0,85158355923953,299893,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
129,2024-04-12 09:01:09,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x732e8de0170bfa2cde8bb51bc174fce91ad4f7d0a1a35fc543104140822227e4,12,2024-04-12 09:01:09.000 UTC,200198459.0,18151326789399661,63994165,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
130,2024-04-12 11:42:34,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x37422c6058c9443bb07c18411442611588416b736449fb3d6c86479660002755,6,2024-04-12 11:42:34.000 UTC,200237049.0,2264744574656723144,8000000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
131,2024-04-12 15:39:02,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xb20709eaeb2f527302d81c5c2145de62d47e7d9df7d17017af619034e4521806,13,2024-04-12 15:39:02.000 UTC,200293176.0,62279000002408,214818,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
132,2024-04-12 15:57:14,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7a9b22b5ceec6c2ae44139321e8f846a89e27f8f34a8b94e2016f80cf6071d2f,10,2024-04-12 15:57:14.000 UTC,200297511.0,440662312634423,1516737,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
133,2024-04-13 08:06:40,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x7668249f6e51b7d3fdc76ed44022ba6ccfd3a809c836959fdd01b967262534ef,11,2024-04-13 08:06:40.000 UTC,200527531.0,306751500984322,999994,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
134,2024-04-13 08:45:44,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xc82bac1ccc1e9856b9b9737e7e58e8f8f68f5a767a45d55791a2fedbfadfbf1e,8,2024-04-13 08:45:44.000 UTC,200536876.0,3069754671534731,9999999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
135,2024-04-13 10:59:55,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x70e5543e2dc43f2a880e9e5891cbc192a60fb23a66b92caca4d65363b4c8a1df,23,2024-04-13 10:59:55.000 UTC,200568984.0,60364946671675204,197412509,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
136,2024-04-13 14:20:04,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0xa485907ed4ae685b1b0da6a678496589dadc46d83533bec8f0d2c73a94cc7d74,13,2024-04-13 14:20:04.000 UTC,200616760.0,299641018223226,979114,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
137,2024-04-13 18:35:54,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x317365b21c8ade9362a348f83e3ec29daaf17bf76c7fc62316c397ddb941d991,6,2024-04-13 18:35:54.000 UTC,200677415.0,310467531057,999,0xa5644e29708357803b5a882d272c41cc0df92b34,0xa5644e29708357803b5a882d272c41cc0df92b34
138,2024-04-14 01:02:27,0xf64dfe17c8b87f012fcf50fbda1d62bfa148366a,0x3aeb6dcf628a7f4e6491b7e0619f4e628b7ae23dfb0df10c95ac3e827787fb9e,6,2024-04-14 01:02:27.000 UTC,200768965.0,3362643807749346194,10000000000,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24
